event_id,timestamp,txid,src_ip,dst_ip,src_port,dst_port,country,asn
EVT_000230,2026-01-01 22:30:42,TX_000230_9332,51.15.89.38,194.87.144.60,65051,8333,Germany,AS24940
EVT_000231,2026-01-01 22:41:07,TX_000231_7388,103.21.244.224,51.15.89.196,14603,8333,India,AS55836
EVT_000232,2026-01-01 22:41:17,TX_000232_2858,103.21.244.207,194.87.144.172,20360,8333,India,AS55836
EVT_000233,2026-01-01 22:56:09,TX_000233_2610,198.51.100.95,185.220.101.81,36849,8333,Private Network,AS0
EVT_000234,2026-01-01 22:59:54,TX_000234_2922,119.81.130.240,91.200.12.86,60817,8333,Singapore,AS4657
EVT_000235,2026-01-01 23:08:29,TX_000235_3372,119.81.130.249,103.21.244.220,39493,8333,Singapore,AS4657
EVT_000236,2026-01-01 23:08:55,TX_000236_2523,103.21.244.27,194.87.144.233,28923,8333,India,AS55836
EVT_000237,2026-01-01 23:09:55,TX_000237_6588,178.62.204.242,104.244.72.228,29348,8333,United Kingdom,AS2856
EVT_000238,2026-01-01 23:13:44,TX_000238_2416,51.15.89.118,51.15.89.196,1727,8333,Germany,AS24940
EVT_000239,2026-01-01 23:17:08,TX_000239_8160,51.15.89.62,103.21.244.57,8333,8333,Germany,AS24940
EVT_000240,2026-01-01 23:23:44,TX_000240_6105,104.244.72.106,104.244.72.128,47843,8333,United States,AS16509
EVT_000241,2026-01-01 23:30:37,TX_000241_3699,119.81.130.249,51.15.89.118,7013,8333,Singapore,AS4657
EVT_000242,2026-01-01 23:31:52,TX_000242_4903,119.81.130.232,185.220.101.81,8081,8333,Singapore,AS4657
EVT_000243,2026-01-01 23:43:08,TX_000243_1678,104.244.72.67,91.200.12.78,8333,8333,United States,AS16509
EVT_000244,2026-01-01 23:52:13,TX_000244_7059,51.15.89.204,194.87.144.7,2414,8333,Germany,AS24940
EVT_000245,2026-01-01 23:56:46,TX_000245_6788,178.62.204.118,185.220.101.79,9823,8333,United Kingdom,AS2856
EVT_000246,2026-01-02 00:10:56,TX_000246_3479,119.81.130.249,119.81.130.225,35199,8333,Singapore,AS4657
EVT_000247,2026-01-02 00:20:48,TX_000247_9641,51.15.89.164,104.244.72.162,8333,8333,Germany,AS24940
EVT_000248,2026-01-02 00:21:16,TX_000248_2596,91.200.12.192,91.200.12.224,12018,8333,Seychelles,AS36997
EVT_000249,2026-01-02 00:21:52,TX_000249_9775,103.21.244.27,51.15.89.215,62646,8333,India,AS55836
EVT_000250,2026-01-02 00:35:08,TX_000250_8200,119.81.130.232,51.15.89.115,1444,54526,Singapore,AS4657
EVT_000251,2026-01-02 00:36:05,TX_000251_5340,103.21.244.207,178.62.204.178,14192,8333,India,AS55836
EVT_000252,2026-01-02 00:36:48,TX_000252_5761,185.220.101.232,194.87.144.168,62111,8333,Netherlands,AS13335
EVT_000253,2026-01-02 00:37:48,TX_000253_9888,51.15.89.233,103.21.244.97,59771,8333,Germany,AS24940
EVT_000254,2026-01-02 00:47:25,TX_000254_6406,194.87.144.88,178.62.204.31,8333,8333,Russia,AS12389
EVT_000255,2026-01-02 00:51:43,TX_000255_6558,51.15.89.204,198.51.100.99,20093,8333,Germany,AS24940
EVT_000256,2026-01-02 00:53:16,TX_000256_6643,178.62.204.100,91.200.12.78,65239,8333,United Kingdom,AS2856
EVT_000257,2026-01-02 01:02:17,TX_000257_0062,51.15.89.196,194.87.144.200,8333,8333,Germany,AS24940
EVT_000258,2026-01-02 01:07:45,TX_000258_2021,119.81.130.225,45.33.32.35,65324,8333,Singapore,AS4657
EVT_000259,2026-01-02 01:13:21,TX_000259_6958,198.51.100.235,198.51.100.85,36933,8333,Private Network,AS0
EVT_000260,2026-01-02 01:13:46,TX_000260_8736,103.21.244.29,91.200.12.19,31008,8333,India,AS55836
EVT_000261,2026-01-02 01:13:51,TX_000261_3805,178.62.204.13,198.51.100.99,6439,8333,United Kingdom,AS2856
EVT_000262,2026-01-02 01:14:11,TX_000262_0550,178.62.204.13,178.62.204.72,10308,8333,United Kingdom,AS2856
EVT_000263,2026-01-02 01:23:49,TX_000263_8099,91.200.12.58,178.62.204.168,42283,8333,Seychelles,AS36997
EVT_000264,2026-01-02 01:28:32,TX_000264_5705,198.51.100.11,104.244.72.22,9191,8333,Private Network,AS0
EVT_000265,2026-01-02 01:28:51,TX_000265_4113,194.87.144.193,198.51.100.36,52321,12540,Russia,AS12389
EVT_000266,2026-01-02 01:29:00,TX_000266_9991,119.81.130.234,178.62.204.31,11844,8333,Singapore,AS4657
EVT_000267,2026-01-02 01:42:06,TX_000267_8458,119.81.130.249,119.81.130.5,64243,8333,Singapore,AS4657
EVT_000268,2026-01-02 01:42:18,TX_000268_1186,45.33.32.35,104.244.72.106,55532,8333,Switzerland,AS51167
EVT_000269,2026-01-02 01:43:10,TX_000269_1189,103.21.244.220,178.62.204.169,24566,47503,India,AS55836
EVT_000270,2026-01-02 01:56:45,TX_000270_9702,45.33.32.253,178.62.204.61,45477,8333,Switzerland,AS51167
EVT_000271,2026-01-02 02:02:02,TX_000271_7851,119.81.130.249,91.200.12.38,46961,8333,Singapore,AS4657
EVT_000272,2026-01-02 02:04:35,TX_000272_5401,51.15.89.204,45.33.32.148,3538,8333,Germany,AS24940
EVT_000273,2026-01-02 02:08:52,TX_000273_5202,51.15.89.204,194.87.144.60,32428,8333,Germany,AS24940
EVT_000274,2026-01-02 02:08:57,TX_000274_4018,178.62.204.13,91.200.12.95,14916,8333,United Kingdom,AS2856
EVT_000275,2026-01-02 02:09:42,TX_000275_0397,91.200.12.95,119.81.130.202,39464,58960,Seychelles,AS36997
EVT_000276,2026-01-02 02:13:55,TX_000276_8048,185.220.101.79,185.220.101.81,8333,8333,Netherlands,AS13335
EVT_000277,2026-01-02 02:28:28,TX_000277_2978,119.81.130.249,178.62.204.160,8638,8333,Singapore,AS4657
EVT_000278,2026-01-02 02:41:26,TX_000278_0903,119.81.130.182,178.62.204.249,8333,8333,Singapore,AS4657
EVT_000279,2026-01-02 02:41:44,TX_000279_0868,51.15.89.233,119.81.130.29,22274,8333,Germany,AS24940
EVT_000280,2026-01-02 02:43:56,TX_000280_6656,104.244.72.25,185.220.101.13,40561,8333,United States,AS16509
EVT_000281,2026-01-02 02:56:59,TX_000281_0206,178.62.204.178,194.87.144.172,14283,8333,United Kingdom,AS2856
EVT_000282,2026-01-02 03:06:46,TX_000282_7205,119.81.130.215,198.51.100.36,34548,28240,Singapore,AS4657
EVT_000283,2026-01-02 03:18:59,TX_000283_8223,178.62.204.5,51.15.89.164,12136,15738,United Kingdom,AS2856
EVT_000284,2026-01-02 03:28:32,TX_000284_2779,178.62.204.5,51.15.89.62,45551,8333,United Kingdom,AS2856
EVT_000285,2026-01-02 03:34:29,TX_000285_8431,91.200.12.58,91.200.12.78,30298,8333,Seychelles,AS36997
EVT_000286,2026-01-02 03:42:13,TX_000286_8723,119.81.130.225,178.62.204.13,40459,8333,Singapore,AS4657
EVT_000287,2026-01-02 03:44:08,TX_000287_1403,104.244.72.25,91.200.12.192,38895,8333,United States,AS16509
EVT_000288,2026-01-02 03:45:39,TX_000288_5046,119.81.130.31,103.21.244.141,56647,8333,Singapore,AS4657
EVT_000289,2026-01-02 03:52:35,TX_000289_3128,91.200.12.58,103.21.244.173,25382,8333,Seychelles,AS36997
EVT_000290,2026-01-02 04:02:47,TX_000290_3883,45.33.32.253,178.62.204.242,51186,8333,Switzerland,AS51167
EVT_000291,2026-01-02 04:13:35,TX_000291_8142,178.62.204.118,178.62.204.100,11532,8333,United Kingdom,AS2856
EVT_000292,2026-01-02 04:14:05,TX_000292_5284,91.200.12.86,194.87.144.88,15370,8333,Seychelles,AS36997
EVT_000293,2026-01-02 04:27:24,TX_000293_4488,185.220.101.235,194.87.144.151,64846,8333,Netherlands,AS13335
EVT_000294,2026-01-02 04:28:32,TX_000294_0260,194.87.144.139,91.200.12.150,8333,8333,Russia,AS12389
EVT_000295,2026-01-02 04:28:58,TX_000295_9476,119.81.130.115,103.21.244.141,41883,29263,Singapore,AS4657
EVT_000296,2026-01-02 04:35:50,TX_000296_2982,91.200.12.38,178.62.204.13,34181,8333,Seychelles,AS36997
EVT_000297,2026-01-02 04:44:13,TX_000297_4190,178.62.204.5,194.87.144.175,31555,8333,United Kingdom,AS2856
EVT_000298,2026-01-02 04:45:02,TX_000298_7777,194.87.144.216,51.15.89.121,8516,8333,Russia,AS12389
EVT_000299,2026-01-02 04:45:49,TX_000299_7319,103.21.244.58,178.62.204.178,55454,8333,India,AS55836
EVT_000300,2026-01-02 04:52:38,TX_000300_6910,45.33.32.253,103.21.244.207,20812,33928,Switzerland,AS51167
EVT_000301,2026-01-02 04:56:08,TX_000301_0823,119.81.130.31,194.87.144.60,25476,8333,Singapore,AS4657
EVT_000302,2026-01-02 04:58:24,TX_000302_0047,51.15.89.196,91.200.12.86,8333,8333,Germany,AS24940
EVT_000303,2026-01-02 05:12:54,TX_000303_5465,51.15.89.196,178.62.204.169,8333,52286,Germany,AS24940
EVT_000304,2026-01-02 05:13:39,TX_000304_4385,178.62.204.118,185.220.101.77,52830,8333,United Kingdom,AS2856
EVT_000305,2026-01-02 05:26:34,TX_000305_4535,178.62.204.5,119.81.130.31,60279,8333,United Kingdom,AS2856
EVT_000306,2026-01-02 05:26:49,TX_000306_3642,178.62.204.249,198.51.100.125,7135,8333,United Kingdom,AS2856
EVT_000307,2026-01-02 05:30:37,TX_000307_2447,198.51.100.98,91.200.12.224,51512,8333,Private Network,AS0
EVT_000308,2026-01-02 05:30:58,TX_000308_1097,178.62.204.13,178.62.204.31,6095,8333,United Kingdom,AS2856
EVT_000309,2026-01-02 05:31:20,TX_000309_5451,119.81.130.115,45.33.32.222,14081,23866,Singapore,AS4657
EVT_000310,2026-01-02 05:31:29,TX_000310_6866,103.21.244.29,119.81.130.234,40463,8333,India,AS55836
EVT_000311,2026-01-02 05:41:05,TX_000311_0083,178.62.204.118,194.87.144.216,43280,8333,United Kingdom,AS2856
EVT_000312,2026-01-02 05:52:02,TX_000312_9358,119.81.130.225,91.200.12.77,20582,8333,Singapore,AS4657
EVT_000313,2026-01-02 05:56:23,TX_000313_1579,119.81.130.31,104.244.72.13,13551,8333,Singapore,AS4657
EVT_000314,2026-01-02 05:59:02,TX_000314_2632,119.81.130.215,185.220.101.232,50374,8333,Singapore,AS4657
EVT_000315,2026-01-02 06:11:23,TX_000315_0884,119.81.130.249,198.51.100.42,64709,8333,Singapore,AS4657
EVT_000316,2026-01-02 06:24:51,TX_000316_6158,185.220.101.235,194.87.144.200,43969,8333,Netherlands,AS13335
EVT_000317,2026-01-02 06:25:05,TX_000317_7139,178.62.204.169,51.15.89.115,63381,43516,United Kingdom,AS2856
EVT_000318,2026-01-02 06:34:00,TX_000318_0798,103.21.244.97,178.62.204.146,45664,8333,India,AS55836
EVT_000319,2026-01-02 06:45:05,TX_000319_6725,51.15.89.196,119.81.130.31,8333,8333,Germany,AS24940
EVT_000320,2026-01-02 06:45:28,TX_000320_5702,198.51.100.197,51.15.89.233,13153,8333,Private Network,AS0
EVT_000321,2026-01-02 06:49:29,TX_000321_3844,91.200.12.77,51.15.89.225,61359,42884,Seychelles,AS36997
EVT_000322,2026-01-02 06:55:15,TX_000322_5913,119.81.130.240,119.81.130.202,39003,8333,Singapore,AS4657
EVT_000323,2026-01-02 06:55:53,TX_000323_9241,51.15.89.38,198.51.100.197,44560,8333,Germany,AS24940
EVT_000324,2026-01-02 06:56:10,TX_000324_4982,103.21.244.162,51.15.89.115,6633,8333,India,AS55836
EVT_000325,2026-01-02 06:56:54,TX_000325_9376,91.200.12.19,103.21.244.29,58551,8333,Seychelles,AS36997
EVT_000326,2026-01-02 07:00:49,TX_000326_6229,178.62.204.178,104.244.72.25,20031,8333,United Kingdom,AS2856
EVT_000327,2026-01-02 07:01:23,TX_000327_8196,91.200.12.192,103.21.244.29,26545,8333,Seychelles,AS36997
EVT_000328,2026-01-02 07:08:36,TX_000328_8135,198.51.100.98,45.33.32.222,25699,40728,Private Network,AS0
EVT_000329,2026-01-02 07:13:03,TX_000329_4617,51.15.89.62,178.62.204.146,8333,8333,Germany,AS24940
EVT_000330,2026-01-02 07:26:34,TX_000330_6822,104.244.72.106,178.62.204.220,61549,8333,United States,AS16509
EVT_000331,2026-01-02 07:27:30,TX_000331_5206,45.33.32.99,104.244.72.13,39173,8333,Switzerland,AS51167
EVT_000332,2026-01-02 07:32:07,TX_000332_7422,178.62.204.39,45.33.32.148,8333,8333,United Kingdom,AS2856
EVT_000333,2026-01-02 07:36:38,TX_000333_3656,104.244.72.22,178.62.204.168,8333,8333,United States,AS16509
EVT_000334,2026-01-02 07:45:17,TX_000334_1267,194.87.144.60,194.87.144.139,2429,2751,Russia,AS12389
EVT_000335,2026-01-02 07:56:17,TX_000335_8974,119.81.130.215,119.81.130.249,13714,8333,Singapore,AS4657
EVT_000336,2026-01-02 07:56:24,TX_000336_7948,51.15.89.204,104.244.72.106,54279,8333,Germany,AS24940
EVT_000337,2026-01-02 08:05:20,TX_000337_9770,119.81.130.232,119.81.130.29,30091,8333,Singapore,AS4657
EVT_000338,2026-01-02 08:05:39,TX_000338_0140,178.62.204.13,45.33.32.99,14836,8333,United Kingdom,AS2856
EVT_000339,2026-01-02 08:06:08,TX_000339_3143,103.21.244.162,178.62.204.160,31400,8333,India,AS55836
EVT_000340,2026-01-02 08:06:43,TX_000340_8066,103.21.244.27,91.200.12.93,4863,8333,India,AS55836
EVT_000341,2026-01-02 08:09:08,TX_000341_9068,104.244.72.106,104.244.72.162,14396,8333,United States,AS16509
EVT_000342,2026-01-02 08:20:14,TX_000342_5068,185.220.101.77,91.200.12.150,25161,8333,Netherlands,AS13335
EVT_000343,2026-01-02 08:21:07,TX_000343_0540,45.33.32.120,198.51.100.98,63622,8333,Switzerland,AS51167
EVT_000344,2026-01-02 08:21:52,TX_000344_0924,51.15.89.115,178.62.204.212,28459,8333,Germany,AS24940
EVT_000345,2026-01-02 08:28:24,TX_000345_7881,119.81.130.182,45.33.32.148,46697,8333,Singapore,AS4657
EVT_000346,2026-01-02 08:41:32,TX_000346_9014,104.244.72.179,45.33.32.120,50678,8333,United States,AS16509
EVT_000347,2026-01-02 08:48:30,TX_000347_8758,51.15.89.115,119.81.130.115,12605,8333,Germany,AS24940
EVT_000348,2026-01-02 08:48:55,TX_000348_3596,178.62.204.168,51.15.89.113,50654,8333,United Kingdom,AS2856
EVT_000349,2026-01-02 08:49:53,TX_000349_3747,103.21.244.207,178.62.204.220,40240,63929,India,AS55836
EVT_000350,2026-01-02 08:55:57,TX_000350_9399,103.21.244.205,103.21.244.254,23000,8333,India,AS55836
EVT_000351,2026-01-02 09:07:16,TX_000351_2066,178.62.204.118,198.51.100.235,9994,8333,United Kingdom,AS2856
EVT_000352,2026-01-02 09:16:34,TX_000352_7612,91.200.12.19,178.62.204.46,29487,8333,Seychelles,AS36997
EVT_000353,2026-01-02 09:25:25,TX_000353_9128,185.220.101.146,91.200.12.77,40204,8333,Netherlands,AS13335
EVT_000354,2026-01-02 09:36:10,TX_000354_6972,198.51.100.109,104.244.72.162,2922,8333,Private Network,AS0
EVT_000355,2026-01-02 09:42:27,TX_000355_7204,51.15.89.196,103.21.244.58,8333,8333,Germany,AS24940
EVT_000356,2026-01-02 09:43:21,TX_000356_1697,103.21.244.58,45.33.32.163,35014,8333,India,AS55836
EVT_000357,2026-01-02 09:49:10,TX_000357_7826,198.51.100.98,103.21.244.173,34601,8333,Private Network,AS0
EVT_000358,2026-01-02 09:58:01,TX_000358_2645,119.81.130.249,194.87.144.172,10286,8333,Singapore,AS4657
EVT_000359,2026-01-02 10:07:49,TX_000359_5656,198.51.100.109,51.15.89.204,63904,8333,Private Network,AS0
EVT_000360,2026-01-02 10:08:58,TX_000360_4302,119.81.130.31,198.51.100.249,12212,8333,Singapore,AS4657
EVT_000361,2026-01-02 10:18:23,TX_000361_9414,103.21.244.224,45.33.32.122,37973,8333,India,AS55836
EVT_000362,2026-01-02 10:21:41,TX_000362_0887,194.87.144.88,104.244.72.179,8333,8333,Russia,AS12389
EVT_000363,2026-01-02 10:32:50,TX_000363_0262,104.244.72.22,194.87.144.85,8333,8333,United States,AS16509
EVT_000364,2026-01-02 10:35:56,TX_000364_7634,51.15.89.164,104.244.72.128,8333,8333,Germany,AS24940
EVT_000365,2026-01-02 10:35:57,TX_000365_9948,103.21.244.205,104.244.72.128,7009,41323,India,AS55836
EVT_000366,2026-01-02 10:39:47,TX_000366_6170,45.33.32.253,103.21.244.141,35496,8333,Switzerland,AS51167
EVT_000367,2026-01-02 10:44:57,TX_000367_4634,104.244.72.162,194.87.144.88,64668,8333,United States,AS16509
EVT_000368,2026-01-02 10:57:37,TX_000368_6271,198.51.100.95,178.62.204.249,58100,6451,Private Network,AS0
EVT_000369,2026-01-02 11:08:07,TX_000369_8569,178.62.204.160,103.21.244.220,1952,27446,United Kingdom,AS2856
EVT_000370,2026-01-02 11:21:04,TX_000370_9491,178.62.204.118,178.62.204.178,8333,8333,United Kingdom,AS2856
EVT_000371,2026-01-02 11:35:51,TX_000371_8027,178.62.204.100,198.51.100.226,21372,8333,United Kingdom,AS2856
EVT_000372,2026-01-02 11:48:15,TX_000372_8960,45.33.32.122,91.200.12.38,8333,8333,Switzerland,AS51167
EVT_000373,2026-01-02 11:54:40,TX_000373_1871,194.87.144.60,185.220.101.235,23449,8333,Russia,AS12389
EVT_000374,2026-01-02 12:00:40,TX_000374_6039,194.87.144.139,103.21.244.29,8333,8333,Russia,AS12389
EVT_000375,2026-01-02 12:14:58,TX_000375_5400,104.244.72.106,119.81.130.215,48927,8333,United States,AS16509
EVT_000376,2026-01-02 12:22:39,TX_000376_0417,119.81.130.215,194.87.144.168,63544,8333,Singapore,AS4657
EVT_000377,2026-01-02 12:36:36,TX_000377_8710,51.15.89.215,178.62.204.31,21292,8333,Germany,AS24940
EVT_000378,2026-01-02 12:44:33,TX_000378_8705,194.87.144.172,198.51.100.235,11125,8333,Russia,AS12389
EVT_000379,2026-01-02 12:44:42,TX_000379_4939,194.87.144.216,51.15.89.164,44925,8333,Russia,AS12389
EVT_000380,2026-01-02 12:58:54,TX_000380_9612,104.244.72.25,91.200.12.150,21931,8333,United States,AS16509
EVT_000381,2026-01-02 13:01:18,TX_000381_2350,91.200.12.77,103.21.244.173,35870,8333,Seychelles,AS36997
EVT_000382,2026-01-02 13:09:43,TX_000382_7354,198.51.100.99,119.81.130.202,8989,31186,Private Network,AS0
EVT_000383,2026-01-02 13:17:50,TX_000383_4324,198.51.100.226,104.244.72.67,8333,8333,Private Network,AS0
EVT_000384,2026-01-02 13:22:29,TX_000384_6817,198.51.100.249,119.81.130.202,6039,8333,Private Network,AS0
EVT_000385,2026-01-02 13:30:11,TX_000385_9226,119.81.130.159,198.51.100.85,13078,17857,Singapore,AS4657
EVT_000386,2026-01-02 13:37:04,TX_000386_4539,198.51.100.99,104.244.72.128,50878,19032,Private Network,AS0
EVT_000387,2026-01-02 13:47:47,TX_000387_3647,119.81.130.29,51.15.89.233,15528,8333,Singapore,AS4657
EVT_000388,2026-01-02 13:54:05,TX_000388_7226,194.87.144.193,194.87.144.193,54935,8333,Russia,AS12389
EVT_000389,2026-01-02 13:54:23,TX_000389_6180,185.220.101.34,91.200.12.19,20148,8333,Netherlands,AS13335
EVT_000390,2026-01-02 14:04:16,TX_000390_8584,51.15.89.118,119.81.130.249,50259,8333,Germany,AS24940
EVT_000391,2026-01-02 14:04:46,TX_000391_2406,198.51.100.70,178.62.204.46,35932,8333,Private Network,AS0
EVT_000392,2026-01-02 14:19:46,TX_000392_7861,103.21.244.207,119.81.130.182,25210,8333,India,AS55836
EVT_000393,2026-01-02 14:25:15,TX_000393_4798,104.244.72.22,119.81.130.202,8333,8333,United States,AS16509
EVT_000394,2026-01-02 14:29:20,TX_000394_2419,51.15.89.115,51.15.89.233,22652,8333,Germany,AS24940
EVT_000395,2026-01-02 14:29:42,TX_000395_6727,51.15.89.204,103.21.244.27,10724,8333,Germany,AS24940
EVT_000396,2026-01-02 14:40:34,TX_000396_3785,91.200.12.58,178.62.204.39,17886,8333,Seychelles,AS36997
EVT_000397,2026-01-02 14:49:12,TX_000397_3260,104.244.72.25,194.87.144.193,43219,8333,United States,AS16509
EVT_000398,2026-01-02 15:00:47,TX_000398_6975,198.51.100.235,194.87.144.151,33712,8333,Private Network,AS0
EVT_000399,2026-01-02 15:01:46,TX_000399_8970,119.81.130.182,198.51.100.98,64622,8333,Singapore,AS4657
EVT_000400,2026-01-02 15:07:32,TX_000400_8649,178.62.204.249,45.33.32.137,65067,8333,United Kingdom,AS2856
EVT_000401,2026-01-02 15:18:55,TX_000401_4247,51.15.89.113,51.15.89.225,52062,8333,Germany,AS24940
EVT_000402,2026-01-02 15:29:09,TX_000402_6106,119.81.130.249,91.200.12.95,11273,8333,Singapore,AS4657
EVT_000403,2026-01-02 15:35:20,TX_000403_5765,178.62.204.100,51.15.89.204,30496,8333,United Kingdom,AS2856
EVT_000404,2026-01-02 15:47:07,TX_000404_5001,119.81.130.232,104.244.72.21,55586,8333,Singapore,AS4657
EVT_000405,2026-01-02 15:55:38,TX_000405_4666,51.15.89.164,91.200.12.78,8333,8333,Germany,AS24940
EVT_000406,2026-01-02 16:01:40,TX_000406_8079,194.87.144.172,178.62.204.242,58299,8333,Russia,AS12389
EVT_000407,2026-01-02 16:04:33,TX_000407_2832,198.51.100.226,51.15.89.204,8333,24697,Private Network,AS0
EVT_000408,2026-01-02 16:07:05,TX_000408_9074,194.87.144.88,194.87.144.60,8333,8333,Russia,AS12389
EVT_000409,2026-01-02 16:07:46,TX_000409_0381,91.200.12.93,45.33.32.253,49155,8333,Seychelles,AS36997
EVT_000410,2026-01-02 16:12:06,TX_000410_4825,45.33.32.253,194.87.144.60,10886,8333,Switzerland,AS51167
EVT_000411,2026-01-02 16:16:07,TX_000411_5025,91.200.12.58,51.15.89.62,7636,8333,Seychelles,AS36997
EVT_000412,2026-01-02 16:19:24,TX_000412_9167,119.81.130.159,104.244.72.22,16292,15260,Singapore,AS4657
EVT_000413,2026-01-02 16:27:23,TX_000413_0081,104.244.72.179,45.33.32.160,14500,8333,United States,AS16509
EVT_000414,2026-01-02 16:28:15,TX_000414_0439,51.15.89.121,51.15.89.215,13540,8333,Germany,AS24940
EVT_000415,2026-01-02 16:29:13,TX_000415_7222,198.51.100.109,91.200.12.95,2890,8333,Private Network,AS0
EVT_000416,2026-01-02 16:31:54,TX_000416_8849,45.33.32.253,45.33.32.129,24982,44830,Switzerland,AS51167
EVT_000417,2026-01-02 16:44:38,TX_000417_3701,198.51.100.226,119.81.130.234,8333,7920,Private Network,AS0
EVT_000418,2026-01-02 16:45:03,TX_000418_7003,198.51.100.109,45.33.32.122,44356,8333,Private Network,AS0
EVT_000419,2026-01-02 16:46:37,TX_000419_4550,45.33.32.122,194.87.144.60,8333,8333,Switzerland,AS51167
EVT_000420,2026-01-02 17:01:06,TX_000420_7882,198.51.100.235,45.33.32.220,56075,8333,Private Network,AS0
EVT_000421,2026-01-02 17:15:15,TX_000421_6761,198.51.100.99,45.33.32.129,16125,8333,Private Network,AS0
EVT_000422,2026-01-02 17:22:24,TX_000422_5125,198.51.100.95,194.87.144.233,59596,8333,Private Network,AS0
EVT_000423,2026-01-02 17:35:47,TX_000423_2379,104.244.72.22,103.21.244.27,8333,8333,United States,AS16509
EVT_000424,2026-01-02 17:40:08,TX_000424_5513,194.87.144.172,103.21.244.27,59523,8333,Russia,AS12389
EVT_000425,2026-01-02 17:40:43,TX_000425_8141,198.51.100.36,119.81.130.115,20607,8333,Private Network,AS0
EVT_000426,2026-01-02 17:41:10,TX_000426_0313,178.62.204.61,119.81.130.182,38598,3466,United Kingdom,AS2856
EVT_000427,2026-01-02 17:54:18,TX_000427_2911,119.81.130.31,194.87.144.175,8333,8333,Singapore,AS4657
EVT_000428,2026-01-02 18:07:07,TX_000428_2386,103.21.244.174,119.81.130.31,8333,8333,India,AS55836
EVT_000429,2026-01-02 18:12:54,TX_000429_8849,194.87.144.7,51.15.89.38,8333,8333,Russia,AS12389
EVT_000430,2026-01-02 18:23:52,TX_000430_1432,198.51.100.95,194.87.144.172,22246,30026,Private Network,AS0
EVT_000431,2026-01-02 18:28:13,TX_000431_1965,119.81.130.249,104.244.72.128,10551,8333,Singapore,AS4657
EVT_000432,2026-01-02 18:43:11,TX_000432_8697,194.87.144.175,91.200.12.78,8333,8333,Russia,AS12389
EVT_000433,2026-01-02 18:57:48,TX_000433_7044,104.244.72.67,104.244.72.106,8333,8333,United States,AS16509
EVT_000434,2026-01-02 19:08:51,TX_000434_8129,51.15.89.115,119.81.130.240,39759,8333,Germany,AS24940
EVT_000435,2026-01-02 19:09:00,TX_000435_6274,104.244.72.116,119.81.130.159,63109,2831,United States,AS16509
