txid,timestamp,datetime,src_ip,dst_ip,primary_wallet,src_country,src_asn,label,entity_type,input_count,output_count,total_input_amount,total_output_amount,transaction_value,fee,fee_ratio,input_output_ratio,amount_in_out_ratio,fan_out_ratio,output_amount_variance,output_entropy,input_entropy,is_high_fanout,is_high_fanin,wallet_prior_tx_count,wallet_prior_sent_count,wallet_prior_recv_count,wallet_unique_ips_count,wallet_unique_asns_count,wallet_avg_sent_amount,wallet_std_sent_amount,wallet_avg_recv_amount,wallet_in_out_tx_ratio,ip_prior_tx_count,ip_associated_wallets_count,ip_unique_ports_used,is_standard_btc_port,is_ephemeral_src_port,shared_infrastructure_indicator,time_since_prev_wallet_tx,time_since_prev_ip_tx,burst_score,wallet_txs_last_1h,wallet_txs_last_6h,wallet_txs_last_24h,wallet_txs_last_7d,ip_txs_last_1h,ip_txs_last_24h,wallet_tx_velocity_per_hour,graph_degree,graph_in_degree,graph_out_degree,graph_pagerank,graph_2hop_neighbors,graph_3hop_neighbors,ml_probability,anomaly_score,graph_score,composite_risk_score,risk_level
TX_000039_9742,2026-01-01 04:33:33,2026-01-01 04:33:33,51.15.89.154,104.244.72.169,1BTC00391y,Germany,AS24940,1,SUSPICIOUS_ACTOR,2.0,24.0,14.683423000000001,14.655274,14.683423000000001,0.028149,0.0019170598027449049,0.08333333333333333,1.0019207419799863,11.999940000299999,0.0029687596294930563,4.579188530663142,0.9998843465955116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,26.0,0.15703614270689256,416.0,778.0,0.9991854,46.62388349660111,0.0,62.3,HIGH
TX_000040_0166,2026-01-01 04:42:17,2026-01-01 04:42:17,198.51.100.86,45.33.32.132,1BTC00141a,Private Network,AS0,0,MERCHANT,1.0,1.0,1.039229,1.037927,1.039229,0.001302,0.001252851873841088,1.0,1.0012544234806493,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.490205,0.07392900000000002,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.09870258786383247,32.0,458.0,0.00031258573,18.513747401886967,0.0,4.0,LOW
TX_000041_0831,2026-01-01 04:55:18,2026-01-01 04:55:18,45.33.32.236,45.33.32.132,1BTC00151x,Switzerland,AS51167,0,NORMAL_USER,1.0,2.0,0.416791,0.416673,0.416791,0.000118,0.0002831155183293305,0.5,1.0002831956954255,1.9999800001999979,0.00017191143224999994,0.9971410561828801,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.624061,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1,3875.0,3875.0,0.015483870927783559,0.0,1.0,1.0,1.0,0.0,1.0,0.041666666666666664,7.0,3.0,4.0,0.1536735712821176,126.0,615.0,0.00028004084,18.779730553906138,0.0,4.8,LOW
TX_000042_6879,2026-01-01 04:55:24,2026-01-01 04:55:24,178.62.204.142,119.81.130.91,1BTC00310b,United Kingdom,AS2856,1,SUSPICIOUS_ACTOR,11.0,3.0,21.875357,21.85652,21.875357,0.018837,0.0008611059467509489,3.6666666666666665,1.000861848089266,0.2727270247936138,0.2443150789868891,1.5816055209471318,3.4585311222204687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,13.0,5.0,0.7743561651125145,59.0,922.0,0.9988722,44.973393798551754,0.0,59.0,MEDIUM
TX_000043_4468,2026-01-01 05:04:30,2026-01-01 05:04:30,51.15.89.118,45.33.32.95,1BTC00481x,Germany,AS24940,0,NORMAL_USER,1.0,1.0,1.858799,1.857416,1.858799,0.001383,0.0007440288056965814,1.0,1.0007445827967456,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.71194,2.0,1.0,1.0,1.0,1.0,1.0,0.1,86400.0,14604.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,3.0,0.23834937293733946,22.0,233.0,0.00031303096,20.562065705866846,0.0,4.8,LOW
TX_000044_5633,2026-01-01 05:15:16,2026-01-01 05:15:16,51.15.89.74,185.220.101.170,1BTC00421a,Germany,AS24940,0,NORMAL_USER,1.0,2.0,1.478894,1.477298,1.478894,0.001596,0.001079184850300292,0.5,1.001080350748461,1.9999800001999979,0.001453286883999999,0.9980777377718821,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.216369,0.0,0.0,0.0,3.0,4.0,3.0,1.0,1.0,0.4,8448.0,8448.0,0.007102272718865681,0.0,1.0,1.0,1.0,0.0,3.0,0.041666666666666664,7.0,3.0,4.0,0.15351976669967143,114.0,604.0,0.00026613308,16.86745085027391,0.0,5.4,LOW
TX_000045_7807,2026-01-01 05:26:17,2026-01-01 05:26:17,45.33.32.253,185.220.101.144,1BTC00077x,Switzerland,AS51167,0,MINER,1.0,5.0,7.902013,7.891106,7.902013,0.010907,0.0013802812017646644,0.2,1.0013821890112742,4.999950000499995,0.06971008450336003,2.2999210985358642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,7.0,0.13378324658745902,200.0,438.0,0.003951068,29.369597016697206,0.0,7.6,LOW
TX_000046_6996,2026-01-01 05:34:52,2026-01-01 05:34:52,178.62.204.180,103.21.244.161,1BTC00450z,United Kingdom,AS2856,0,NORMAL_USER,1.0,2.0,0.322313,0.322261,0.322313,5.2e-05,0.0001613338587025655,0.5,1.0001613598915164,1.9999800001999979,0.0004693938902499996,0.986918948653317,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,3.6405440000000002,3.053211,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.2,6713.0,18528.0,0.00893788170871759,0.0,1.0,1.0,1.0,0.0,1.0,0.041666666666666664,7.0,3.0,4.0,0.11287238334168899,50.0,388.0,0.0005435922,19.163701537147592,0.0,5.2,LOW
TX_000047_4252,2026-01-01 05:40:43,2026-01-01 05:40:43,51.15.89.211,198.51.100.31,1BTC00001a,Germany,AS24940,0,NORMAL_USER,2.0,2.0,1.498214,1.4961790000000001,1.498214,0.002035,0.0013582839300660652,1.0,1.001360131374655,0.9999950000249999,3.2689806249999846e-05,0.9999578639326341,0.9998900104728339,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.7284125,0.0645635,0.0,0.0,4.0,5.0,4.0,1.0,1.0,0.5,5219.0,5219.0,0.0114964552376002,0.0,2.0,2.0,2.0,0.0,4.0,0.08333333333333333,8.0,4.0,4.0,0.12185860379463476,62.0,652.0,0.0002621156,16.720886757701734,0.0,5.4,LOW
TX_000048_8781,2026-01-01 05:50:18,2026-01-01 05:50:18,178.62.204.228,103.21.244.121,1BTC00118z,United Kingdom,AS2856,0,NORMAL_USER,2.0,2.0,0.35703799999999997,0.3568,0.35703799999999997,0.000238,0.0006665957125011904,1.0,1.0006670403587443,0.9999950000249999,0.0001275092639999999,0.9971080755557833,0.9961151272814324,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.708288,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.2,86400.0,16279.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,4.0,0.12436720654402582,119.0,506.0,0.00027898024,16.27906369374485,0.0,4.3,LOW
TX_000049_7059,2026-01-01 05:56:12,2026-01-01 05:56:12,198.51.100.177,178.62.204.64,1BTC00136c,Private Network,AS0,0,NORMAL_USER,2.0,2.0,0.240753,0.24059599999999998,0.240753,0.000157,0.0006521206381644258,1.0,1.000652546176994,0.9999950000249999,5.873689599999996e-05,0.9970702343487783,0.9998597451510591,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.195225,1.0,1.0,1.0,1.0,0.0,1.0,0.1,86400.0,13302.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,4.0,4.0,0.11474185386552632,38.0,450.0,0.0002917289,19.539109749019772,0.0,4.6,LOW
TX_000050_2040,2026-01-01 06:07:53,2026-01-01 06:07:53,51.15.89.211,104.244.72.51,1BTC00001a,Germany,AS24940,0,NORMAL_USER,2.0,2.0,0.254695,0.25455700000000003,0.254695,0.000138,0.0005418245352284104,1.0,1.000542118268207,0.9999950000249999,0.00023303549025000003,0.9895983432822557,0.9967524333079216,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.7322273333333333,0.05299122186635149,0.0,0.0,5.0,5.0,5.0,1.0,1.0,0.5,1630.0,1630.0,0.036809815725093155,1.0,3.0,3.0,3.0,1.0,5.0,0.125,8.0,4.0,4.0,0.1312479392892452,126.0,439.0,0.000279449,21.73233861943234,0.0,6.5,LOW
TX_000051_3807,2026-01-01 06:20:00,2026-01-01 06:20:00,45.33.32.104,185.220.101.230,1BTC00114y,Switzerland,AS51167,0,NORMAL_USER,1.0,2.0,1.106198,1.1040610000000002,1.106198,0.002137,0.001931842219928078,0.5,1.0019355814579085,1.9999800001999979,0.0008771370722499994,0.9979227230870567,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.53264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,17329.0,86400.0,0.00346240406055606,0.0,1.0,1.0,1.0,0.0,0.0,0.041666666666666664,7.0,3.0,4.0,0.1384440070664733,73.0,891.0,0.00029683678,20.209483956197744,100.0,24.7,LOW
TX_000052_0741,2026-01-01 06:20:41,2026-01-01 06:20:41,178.62.204.64,104.244.72.159,1BTC00395b,United Kingdom,AS2856,0,HIGH_VOLUME_SERVICE,2.0,3.0,4.4200990000000004,4.411577,4.4200990000000004,0.008522,0.0019280111146831778,0.6666666666666666,1.0019317355222408,1.4999925000374998,0.06279123180822226,1.5630059568042398,0.9987092075988961,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.123083,0.0,0.404033,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9345.0,86400.0,0.0064205457395178755,0.0,1.0,1.0,1.0,0.0,0.0,0.041666666666666664,9.0,4.0,5.0,0.23540837149163912,119.0,595.0,0.0023342196,23.325819912724718,2.8144694e-30,5.3,LOW
TX_000053_0447,2026-01-01 06:23:00,2026-01-01 06:23:00,178.62.204.180,194.87.144.59,1BTC00450z,United Kingdom,AS2856,0,NORMAL_USER,2.0,1.0,1.554033,1.551719,1.554033,0.002314,0.0014890288687563263,2.0,1.0014912493821368,0.49999750001249993,0.0,0.0,0.9983953958578812,0.0,0.0,3.0,3.0,0.0,3.0,3.0,2.5344670000000002,2.9430501638388704,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.3,2888.0,2888.0,0.020775623196760306,1.0,2.0,2.0,2.0,1.0,2.0,0.08333333333333333,7.0,4.0,3.0,0.14373382322582762,92.0,335.0,0.0006797175,24.95247587382411,0.0,6.3,LOW
TX_000054_5723,2026-01-01 06:23:11,2026-01-01 06:23:11,91.200.12.157,185.220.101.221,1BTC00353a,Seychelles,AS36997,1,SUSPICIOUS_ACTOR,2.0,21.0,22.645364,22.613292,22.645364,0.032072,0.0014162722224292797,0.09523809523809523,1.0014182808942633,10.499947500262499,0.017543701350530606,4.382131022412535,0.9968124612277804,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.109634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,23.0,0.3105996683697628,329.0,809.0,0.9991683,42.537978209214494,0.0,61.5,HIGH
TX_000055_1182,2026-01-01 06:36:41,2026-01-01 06:36:41,45.33.32.59,178.62.204.58,1BTC00222z,Switzerland,AS51167,0,NORMAL_USER,2.0,2.0,0.145966,0.145793,0.145966,0.000173,0.001185207514078621,1.0,1.0011866138977867,0.9999950000249999,5.863730624999996e-05,0.992025440087881,0.9999873192410772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.11431875801364176,66.0,310.0,0.00031258573,19.66389967544054,0.0,4.3,LOW
TX_000056_5042,2026-01-01 06:39:10,2026-01-01 06:39:10,51.15.89.211,103.21.244.161,1BTC00001a,Germany,AS24940,0,NORMAL_USER,2.0,1.0,0.779613,0.77834,0.779613,0.001273,0.0016328614325312688,2.0,1.0016355320297041,0.49999750001249993,0.0,0.0,0.998696402205637,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.58314275,0.26226835714433316,0.0,0.0,6.0,6.0,6.0,1.0,1.0,0.6,1877.0,1877.0,0.03196590286645763,2.0,4.0,4.0,4.0,2.0,6.0,0.16666666666666666,7.0,4.0,3.0,0.13070172147754772,63.0,471.0,0.00032547058,26.704475583333192,0.0,7.7,LOW
TX_000057_9374,2026-01-01 06:52:23,2026-01-01 06:52:23,103.21.244.113,103.21.244.161,1BTC00208y,India,AS55836,1,SUSPICIOUS_ACTOR,1.0,25.0,48.891528,48.805398,48.891528,0.08613,0.0017616549026653451,0.04,1.001764763807479,24.999750002499972,0.04964792325671359,4.634120936909065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,27.0,0.18306816135006346,452.0,812.0,0.99788123,52.736811740921766,0.0,63.4,HIGH
TX_000058_6409,2026-01-01 06:54:01,2026-01-01 06:54:01,45.33.32.59,178.62.204.58,1BTC00078z,Switzerland,AS51167,0,NORMAL_USER,1.0,1.0,1.263379,1.262731,1.263379,0.000648,0.0005129102193403563,1.0,1.0005131734312376,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,5.746631,0.0,0.58089,1.0,1.0,2.0,1.0,1.0,1.0,0.2,9319.0,1040.0,0.006438459055222171,0.0,1.0,1.0,1.0,1.0,1.0,0.041666666666666664,6.0,3.0,3.0,0.10242538931651399,91.0,431.0,0.000534781,21.191068188712823,0.0,5.3,LOW
TX_000059_3918,2026-01-01 07:03:06,2026-01-01 07:03:06,91.200.12.253,45.33.32.236,1BTC00238a,Seychelles,AS36997,0,NORMAL_USER,2.0,2.0,0.41685,0.416367,0.41685,0.000483,0.001158690176322418,1.0,1.0011600342966662,0.9999950000249999,3.278135024999994e-05,0.9994543256610764,0.9998528306539245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,0.16619842346337366,108.0,619.0,0.00030511292,20.742186995404914,0.0,4.5,LOW
TX_000060_7796,2026-01-01 07:03:54,2026-01-01 07:03:54,91.200.12.51,119.81.130.172,1BTC00477z,Seychelles,AS36997,0,EXCHANGE,8.0,16.0,117.889342,117.715254,117.889342,0.174088,0.0014767068595564813,0.5,1.0014788907476682,1.9999975000031252,0.6760610859298591,3.990643518251887,2.997215102359801,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,10.0,18.0,0.2026084177902072,281.0,397.0,0.002041137,51.3058183677083,0.0,11.0,LOW
TX_000061_0832,2026-01-01 07:17:16,2026-01-01 07:17:16,178.62.204.128,198.51.100.171,1BTC00324x,United Kingdom,AS2856,0,MERCHANT,2.0,2.0,2.314978,2.31339,2.314978,0.001588,0.0006859676420251078,1.0,1.0006864385166356,0.9999950000249999,0.002372177025,0.998720670753203,0.9997652330577037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.3,86400.0,13947.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,4.0,0.15445650305505587,130.0,1073.0,0.00027898024,19.934110823592505,0.0,5.4,LOW
TX_000062_6695,2026-01-01 07:31:28,2026-01-01 07:31:28,104.244.72.170,198.51.100.238,1BTC00114y,United States,AS16509,0,NORMAL_USER,2.0,2.0,0.08876200000000001,0.088655,0.08876200000000001,0.000107,0.0012054708095806763,1.0,1.0012069257233096,0.9999950000249999,1.2023122500000005e-06,0.9995585722444036,0.9968450870734785,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.819419,0.286779,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.3,4288.0,20366.0,0.013992537280800986,0.0,1.0,2.0,2.0,0.0,2.0,0.08333333333333333,8.0,4.0,4.0,0.3732866655694126,76.0,660.0,0.00031049148,17.30541610974524,0.0,4.9,LOW
TX_000063_2369,2026-01-01 07:31:36,2026-01-01 07:31:36,194.87.144.131,45.33.32.95,1BTC00165z,Russia,AS12389,1,SUSPICIOUS_ACTOR,2.0,23.0,19.208439,19.1835,19.208439,0.024939,0.001298335590934797,0.08695652173913043,1.001300023457659,11.499942500287498,0.007032228563996218,4.516301112712232,0.9998516946676479,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.8691924999999999,2.0,1.0,6.0,1.0,0.0,1.0,0.6,86400.0,11556.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,4.0,25.0,0.2586554081442617,364.0,694.0,0.9992244,44.63073826507401,0.0,64.0,HIGH
TX_000064_5618,2026-01-01 07:42:40,2026-01-01 07:42:40,51.15.89.74,51.15.89.99,1BTC00215c,Germany,AS24940,0,NORMAL_USER,1.0,2.0,1.89626,1.895257,1.89626,0.001003,0.0005289359054138146,0.5,1.0005292158266663,1.9999800001999979,0.0027374347202499994,0.9977999479846542,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.57829,0.0,1.881512,1.0,4.0,4.0,4.0,1.0,1.0,0.4,24896.0,8844.0,0.0024100257059728367,0.0,0.0,1.0,1.0,0.0,4.0,0.041666666666666664,7.0,3.0,4.0,0.0971621983744806,50.0,713.0,0.0002856135,15.05377258345774,0.0,5.0,LOW
TX_000065_9564,2026-01-01 07:43:33,2026-01-01 07:43:33,104.244.72.207,103.21.244.113,1BTC00450z,United States,AS16509,0,HIGH_VOLUME_SERVICE,6.0,5.0,0.690742,0.689929,0.690742,0.000813,0.0011769951733063865,1.2,1.001178382123378,0.8333319444467593,0.00011658219695999983,2.3175766258144597,2.583212951103937,0.0,1.0,4.0,4.0,0.0,3.0,3.0,2.1042645,2.6554436113713185,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.2,4833.0,21264.0,0.012414649260470414,0.0,3.0,3.0,3.0,0.0,1.0,0.125,15.0,8.0,7.0,0.2450218816258536,81.0,810.0,0.011460799,34.000654556250204,0.0,8.4,LOW
TX_000066_3017,2026-01-01 07:47:06,2026-01-01 07:47:06,103.21.244.161,91.200.12.87,1BTC00426c,India,AS55836,0,NORMAL_USER,1.0,2.0,1.585527,1.582854,1.585527,0.002673,0.0016858747911577667,0.5,1.00168872176461,1.9999800001999979,0.0006925844890000018,0.9992022337794266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,0.13836621397910587,33.0,245.0,0.00030990946,19.822901226059464,0.0,4.6,LOW
TX_000067_0812,2026-01-01 08:00:29,2026-01-01 08:00:29,104.244.72.51,103.21.244.171,1BTC00481x,United States,AS16509,0,NORMAL_USER,2.0,1.0,0.18232199999999998,0.181973,0.18232199999999998,0.000349,0.0019141957635392332,2.0,1.0019178669363036,0.49999750001249993,0.0,0.0,0.9987042958530239,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.858799,0.0,3.71194,2.0,0.0,0.0,0.0,1.0,1.0,0.0,10559.0,86400.0,0.005682356278357462,0.0,1.0,1.0,1.0,0.0,0.0,0.041666666666666664,7.0,4.0,3.0,0.17042260489371533,67.0,661.0,0.0005889533,21.090927253420904,0.0,4.4,LOW
TX_000068_5617,2026-01-01 08:11:48,2026-01-01 08:11:48,51.15.89.211,104.244.72.207,1BTC00212x,Germany,AS24940,0,NORMAL_USER,2.0,2.0,0.32289500000000004,0.322818,0.32289500000000004,7.7e-05,0.00023846761331082857,1.0,1.0002385244936778,0.9999950000249999,0.00012622522499999988,0.9965022687864054,0.9999810495380566,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.643235,0.0,0.0,0.0,7.0,7.0,7.0,1.0,1.0,0.7,86400.0,5558.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,4.0,4.0,0.14732121335059004,101.0,861.0,0.00026112283,16.89803940801853,0.0,6.1,LOW
TX_000069_2872,2026-01-01 08:24:55,2026-01-01 08:24:55,178.62.204.2,198.51.100.238,1BTC00382z,United Kingdom,AS2856,0,MINER,1.0,1.0,3.084789,3.082899,3.084789,0.00189,0.0006126837200210452,1.0,1.0006130593314928,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.730664,1.0,1.0,4.0,1.0,1.0,1.0,0.4,86400.0,23615.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,3.0,0.14301453858523885,19.0,228.0,0.00032694906,19.018460629218204,0.0,5.5,LOW
TX_000070_9930,2026-01-01 08:33:04,2026-01-01 08:33:04,185.220.101.31,178.62.204.19,1BTC00135x,Netherlands,AS13335,0,MERCHANT,1.0,3.0,1.43672,1.435518,1.43672,0.001202,0.0008366278746032629,0.3333333333333333,1.0008373284068885,2.9999700002999967,0.002291412277999998,1.5777099643195696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.228944,1.0,2.0,2.0,1.0,1.0,1.0,0.2,86400.0,15262.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,3.0,5.0,0.13501386289717873,32.0,672.0,0.0004009955,18.684260887474288,0.0,5.4,LOW
TX_000071_7474,2026-01-01 08:33:42,2026-01-01 08:33:42,91.200.12.248,194.87.144.212,1BTC00469a,Seychelles,AS36997,0,EXCHANGE,7.0,12.0,75.58387,75.513091,75.58387,0.070779,0.0009364299552272196,0.5833333333333334,1.0009373076782144,1.7142832653096212,0.11226486249440969,3.582914159906065,2.804717744787553,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.522524,2.0,0.0,0.0,0.0,1.0,1.0,0.0,86400.0,86400.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,14.0,0.3317858510876667,342.0,552.0,0.0012145513,44.46170735562174,0.0,9.5,LOW
TX_000072_2773,2026-01-01 08:44:01,2026-01-01 08:44:01,198.51.100.177,194.87.144.91,1BTC00465y,Private Network,AS0,0,NORMAL_USER,2.0,2.0,0.219966,0.219751,0.219966,0.000215,0.000977423783675659,1.0,1.0009783800756311,0.9999950000249999,4.7176292249999995e-05,0.997179345976057,0.9989382579132124,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.125996,0.007297999999999999,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.2,23371.0,10069.0,0.002567284240055075,0.0,0.0,1.0,1.0,0.0,2.0,0.041666666666666664,8.0,4.0,4.0,0.10846108526552496,12.0,102.0,0.000271413,17.039723623566115,0.0,4.4,LOW
TX_000073_1098,2026-01-01 08:45:41,2026-01-01 08:45:41,185.220.101.170,103.21.244.73,1BTC00018a,Netherlands,AS13335,0,NORMAL_USER,1.0,2.0,1.086134,1.083981,1.086134,0.002153,0.001982260015799156,0.5,1.0019861971750426,1.9999800001999979,1.1400752250000031e-05,0.9999720039015515,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.418984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29645.0,86400.0,0.002023950075215399,0.0,0.0,1.0,1.0,0.0,0.0,0.041666666666666664,7.0,3.0,4.0,0.1069135189384277,56.0,751.0,0.00029683678,19.310500908501616,0.0,4.5,LOW
TX_000074_7134,2026-01-01 08:53:19,2026-01-01 08:53:19,104.244.72.169,178.62.204.203,1BTC00018a,United States,AS16509,0,NORMAL_USER,1.0,1.0,1.425999,1.425736,1.425999,0.000263,0.00018443210689488563,1.0,1.0001844661283716,0.9999900000999989,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,1.252559,0.16642500000000005,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1,458.0,30103.0,0.1310043639518698,1.0,1.0,2.0,2.0,0.0,1.0,0.08333333333333333,6.0,3.0,3.0,0.12218884369975691,14.0,466.0,0.00029855932,27.529577856827853,0.0,6.6,LOW
TX_000075_8625,2026-01-01 08:53:49,2026-01-01 08:53:49,45.33.32.95,194.87.144.11,1BTC00144b,Switzerland,AS51167,0,HIGH_VOLUME_SERVICE,4.0,3.0,5.209102,5.207089,5.209102,0.002013,0.0003864389677913775,1.3333333333333333,1.0003865883605985,0.7499981250046875,0.043279133696888905,1.5745892343647363,1.9994693207140926,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.4536315,2.0,1.0,2.0,1.0,1.0,1.0,0.2,86400.0,23219.0,0.0006944444443640689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,6.0,5.0,0.26377525315058375,236.0,532.0,0.03735849,25.391699884429613,0.0,7.9,LOW
TX_000076_2064,2026-01-01 09:08:30,2026-01-01 09:08:30,185.220.101.31,178.62.204.64,1BTC00078z,Netherlands,AS13335,0,MINER,1.0,4.0,10.942721,10.932220000000001,10.942721,0.010501,0.0009596333489632058,0.25,1.0009605551296992,3.9999600003999958,0.15090652595250004,1.9855946968341924,0.0,0.0,0.0,4.0,3.0,1.0,3.0,3.0,6.888630999999999,5.123258198158928,0.58089,0.3333333333333333,3.0,3.0,2.0,1.0,1.0,0.3,8069.0,2126.0,0.007435865649478417,0.0,2.0,2.0,2.0,1.0,3.0,0.08333333333333333,9.0,3.0,6.0,0.12226863171383641,162.0,651.0,0.0047350004,27.296125411006457,0.0,8.0,LOW
TX_000077_8880,2026-01-01 09:08:41,2026-01-01 09:08:41,104.244.72.51,198.51.100.171,1BTC00420a,United States,AS16509,0,HIGH_VOLUME_SERVICE,3.0,4.0,5.492717,5.485759,5.492717,0.006958,0.0012667683406955065,0.75,1.0012683750780886,1.3333288889037036,0.009137666394687504,1.9964988585976435,1.5829882793392263,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.265729,0.0,0.139465,1.0,1.0,2.0,1.0,1.0,1.0,0.2,26372.0,4092.0,0.0022751402994558093,0.0,0.0,1.0,1.0,0.0,1.0,0.041666666666666664,11.0,5.0,6.0,0.2459909908441946,52.0,844.0,0.0023347016,22.56067284857231,0.0,5.7,LOW
